sex2,edu1,edu2,sibsex,occj,medu1,safa,urban,jieduan,match1
2,1,1,2,1,1,-1.657651,0,0,1
2,1,1,2,1,1,-5.124248,0,0,1
1,2,1,1,1,1,-4.078089,0,0,0
1,2,1,0,,1,-1.720454,0,1,0
1,1,1,1,1,1,-2.012326,0,0,1
1,1,1,1,2,1,2.78019,0,0,1
1,2,1,2,1,1,-4.31781,1,0,0
2,1,1,1,1,1,0.1107764,0,0,1
2,1,1,1,2,1,-4.767707,0,0,1
2,1,1,1,1,1,-6.366445,0,0,1
1,2,1,2,2,1,-6.500757,1,0,0
1,1,1,1,2,2,-5.962108,0,0,0
1,1,1,2,1,1,1.876337,0,2,1
2,3,1,1,3,1,-4.206079,0,0,0
1,1,1,0,1,1,-0.1211381,0,0,1
1,1,1,1,1,1,-3.445788,0,2,1
2,1,1,1,1,1,-1.539762,0,0,1
1,2,1,1,1,1,-3.241014,0,2,0
2,1,1,1,1,1,-1.707961,0,0,1
2,1,1,1,1,1,-3.901746,0,0,1
1,1,1,2,1,1,-1.244388,0,0,1
1,1,1,1,4,1,-5.916109,1,0,1
1,1,1,2,1,1,-1.537179,0,0,1
2,1,1,1,,1,-2.124065,1,0,1
2,1,1,0,,1,-2.369963,1,0,1
1,1,1,2,1,1,-2.093345,1,0,1
2,1,1,1,2,1,0.3767003,1,0,1
2,2,1,2,1,1,-5.877494,0,0,0
1,1,1,0,2,1,4.074185,1,0,1
1,2,1,0,3,2,-5.577702,1,0,1
1,1,1,1,2,1,0.6746962,0,0,1
1,1,1,1,1,1,-2.154594,0,0,1
1,1,1,2,1,1,0.3059084,0,0,1
1,2,1,1,4,1,-4.637183,0,2,0
1,1,1,2,1,1,1.597032,0,0,1
1,2,1,1,,2,-7.293181,1,2,1
1,1,1,1,1,1,-4.756868,0,2,1
2,1,1,1,1,1,-5.840944,0,0,1
1,1,1,2,1,1,1.572934,0,2,1
1,1,1,0,1,1,-4.152472,0,0,1
1,1,1,2,4,1,1.422854,0,0,1
2,1,1,0,4,1,1.01452,1,0,1
1,1,1,1,1,1,2.562422,0,0,1
1,1,1,0,1,2,-2.275521,0,2,0
1,1,1,1,1,1,-6.494329,0,0,1
2,1,1,1,2,1,-1.248526,0,0,1
1,1,1,1,1,2,-5.998182,0,2,0
1,1,1,0,1,1,-2.012325,0,2,1
2,1,1,1,1,1,-0.7677839,0,2,1
2,2,1,2,1,1,-2.361025,0,0,0
1,1,1,1,1,1,-4.894711,0,0,1
1,1,1,1,,1,-8.775101,0,0,1
2,1,1,1,1,1,0.9642684,0,0,1
1,1,1,2,1,1,-5.244368,0,0,1
1,1,1,1,,1,-2.72931,1,0,1
1,2,1,2,1,1,-3.192367,0,0,0
2,1,1,2,1,1,1.547427,0,0,1
1,3,1,0,3,1,-5.373668,0,0,0
1,1,1,2,1,1,-2.470523,0,0,1
2,1,1,2,2,1,0.9029737,0,0,1
1,2,1,0,,1,-5.9649,0,2,0
2,1,1,2,2,1,-2.895752,0,0,1
2,1,1,1,1,1,0.1963134,0,0,1
2,1,1,2,,1,1.660956,0,0,1
2,1,1,1,1,1,1.655815,0,0,1
2,1,1,1,1,1,-5.183178,0,0,1
2,1,1,1,1,1,-6.023505,0,0,1
1,3,1,2,2,1,-4.425392,0,0,0
2,1,1,1,1,1,-2.150511,0,0,1
1,1,1,1,1,1,-8.444468,0,0,1
1,1,1,1,4,1,1.34193,0,2,1
2,3,1,1,1,1,-3.999877,0,0,0
1,1,1,1,1,1,2.435683,0,0,1
2,1,1,1,2,1,-2.131993,0,0,1
2,1,1,1,1,1,-5.12712,0,0,1
1,1,1,2,1,1,-1.485664,0,0,1
2,1,1,1,1,1,-0.8007212,0,0,1
1,1,1,2,1,1,-2.864554,0,2,1
2,1,1,2,1,1,-5.18884,0,0,1
2,1,1,1,1,1,-5.393361,0,0,1
1,2,1,1,1,1,-5.292231,0,0,0
1,2,1,2,,1,-0.8474708,0,0,0
2,1,1,1,1,1,-0.822763,0,2,1
2,2,1,1,,1,-3.631674,0,0,0
1,1,1,0,1,1,-1.48947,0,1,1
2,3,1,2,,1,-3.613829,0,0,0
1,1,1,1,1,1,-1.067318,0,0,1
2,2,1,1,4,1,-1.747634,0,0,0
2,1,1,2,1,1,-5.532236,0,0,1
1,1,1,1,1,1,-1.316064,0,0,1
2,1,1,1,1,1,-8.127837,0,0,1
2,1,1,1,1,1,-3.550366,0,0,1
1,1,1,1,1,1,-0.202632,0,0,1
2,1,1,0,2,1,-4.708732,0,0,1
1,1,1,2,1,2,-4.435484,0,2,0
2,1,1,1,1,1,-2.402983,1,0,1
2,1,1,2,4,1,-0.5288558,0,0,1
1,2,1,1,,2,-14.71494,1,0,1
2,1,1,1,1,1,-5.165632,0,0,1
2,2,1,2,1,1,-10.46211,0,0,0
1,1,1,1,1,1,-3.478538,0,0,1
2,1,1,0,1,1,-3.820107,0,0,1
1,1,1,1,1,1,0.5934801,0,0,1
1,1,1,1,1,1,-0.4835583,0,2,1
2,1,1,2,1,1,-2.762412,0,0,1
2,2,1,1,1,1,-6.631674,0,0,0
1,1,1,1,1,1,-1.048656,0,0,1
2,1,1,2,1,1,-7.692367,0,0,1
2,1,1,1,1,1,-5.052921,0,0,1
1,3,1,1,1,2,-6.163948,0,2,0
2,1,1,2,1,1,1.365961,1,0,1
2,1,1,1,1,1,-5.195897,1,0,1
2,1,1,1,1,1,-5.539542,0,2,1
1,2,1,0,1,1,-3.094061,0,0,0
1,1,1,1,1,1,1.359005,0,0,1
2,1,1,0,1,1,-11.20061,0,0,1
1,2,1,2,1,3,-5.335221,0,2,0
1,1,1,2,1,1,-3.849033,0,2,1
2,1,1,2,2,1,0.3074584,0,0,1
2,3,1,2,1,1,-6.733608,0,2,0
1,2,1,1,,1,-4.590667,1,0,0
2,1,1,1,1,1,-1.009347,0,0,1
2,1,1,1,1,1,-2.145344,0,0,1
1,1,1,2,1,1,-4.058488,0,0,1
1,2,1,1,2,1,-1.061539,0,2,0
1,1,1,2,1,1,2.841527,0,2,1
1,1,1,2,,1,1.336761,0,2,1
2,1,1,1,2,1,-1.534596,0,0,1
1,1,1,2,1,1,-2.183178,0,0,1
2,1,1,1,1,1,-1.018848,0,0,1
2,1,1,1,1,1,-2.565339,1,0,1
2,3,1,1,2,1,-3.6054,1,2,0
2,1,1,2,1,1,-0.7755146,0,2,1
2,1,1,1,2,1,-2.231683,1,0,1
2,1,1,2,1,1,-0.2563397,0,0,1
1,2,1,1,1,2,-5.291119,0,0,1
1,1,1,0,,1,0.8144628,0,0,1
1,1,1,2,2,1,-3.413322,0,0,1
2,1,1,1,1,2,-9.587018,0,0,0
1,1,1,1,,1,-1.190482,0,0,1
1,2,1,2,4,1,-3.263717,0,0,0
1,1,1,2,2,2,-5.236149,0,0,0
2,1,1,1,1,1,-2.044148,0,0,1
1,1,1,2,,1,-1.214967,1,0,1
2,1,1,1,,1,-2.721609,0,0,1
2,1,1,0,2,1,-5.82006,0,2,1
1,1,1,2,4,1,-6.827495,1,2,1
1,1,1,2,,1,-0.0795734,0,2,1
1,1,1,1,1,1,-1.500676,0,2,1
2,1,1,1,1,1,-2.756906,0,0,1
2,1,1,1,2,1,-0.3042064,1,0,1
2,1,1,1,1,1,-5.326828,0,0,1
1,1,1,0,,1,2.788563,0,1,1
1,3,1,2,1,1,-4.774051,0,2,0
1,1,1,2,1,1,-7.593764,0,0,1
1,1,1,0,1,1,-3.690569,0,0,1
2,1,1,1,1,1,-1.696312,0,2,1
1,1,1,1,1,1,-0.5087167,0,0,1
2,1,1,0,1,1,-3.632776,0,0,1
2,2,1,0,,2,-10.82701,1,0,1
2,1,1,2,1,1,-2.949413,0,2,1
2,1,1,2,1,1,-0.2412639,0,0,1
1,1,1,1,1,1,-7.686248,0,0,1
1,1,1,1,1,1,-1.993556,0,0,1
1,1,1,2,1,1,-5.347362,0,0,1
2,1,1,1,1,1,-1.711153,0,0,1
2,1,1,2,2,1,-0.5146434,0,0,1
1,1,1,1,2,1,-0.1144304,0,0,1
1,2,1,2,2,1,-6.22905,0,0,0
1,1,1,1,1,1,2.458958,0,0,1
1,1,1,1,1,2,-5.45716,0,0,0
2,1,1,1,1,1,-0.4117293,1,0,1
2,1,1,2,1,1,0.5015216,0,0,1
1,1,1,0,1,1,-1.289929,0,0,1
2,1,1,1,2,1,-0.2405901,0,0,1
2,1,1,2,1,1,-0.0582423,0,2,1
1,1,1,1,1,1,-2.533951,0,0,1
1,1,1,0,,1,-3.227755,0,0,1
1,1,1,1,1,1,-3.861092,0,0,1
2,1,1,1,1,1,-4.844445,0,0,1
2,1,1,2,1,1,0.3857548,0,0,1
1,1,1,2,1,1,-6.334884,0,0,1
1,1,1,2,2,2,-7.16825,1,0,0
2,1,1,1,1,1,-2.873919,0,0,1
1,2,1,2,1,2,-5.230903,0,2,1
1,1,1,2,1,1,0.9774542,0,2,1
2,2,1,1,1,1,-4.309515,0,0,0
2,2,1,2,1,1,-4.326656,0,2,0
1,1,1,1,1,1,-11.36115,0,0,1
1,1,1,0,1,1,-0.6126977,0,0,1
1,1,1,1,1,1,-0.5358458,0,0,1
1,1,1,2,2,1,-0.5300386,0,0,1
2,2,1,0,1,1,-2.188262,0,0,0
1,1,1,2,1,1,-4.68292,0,0,1
1,1,1,0,,1,-7.108638,1,0,1
2,2,1,1,1,1,-1.109684,0,2,0
1,2,1,1,1,1,-4.542281,0,0,0
1,1,1,2,1,1,-1.113729,0,0,1
2,1,1,1,1,1,-3.866267,0,0,1
2,2,1,2,2,1,-1.026246,0,2,0
1,2,1,1,1,1,-7.592058,0,0,0
2,1,1,2,1,1,-0.0586767,0,0,1
1,1,1,0,1,1,-1.887296,0,0,1
2,2,1,2,1,1,-5.629191,0,2,0
2,1,1,1,1,1,-0.7904568,0,2,1
1,1,1,1,,1,-0.887696,0,0,1
2,1,1,1,1,1,-0.9553282,0,0,1
2,1,1,1,1,1,-1.0118,0,0,1
1,1,1,0,2,1,1.549029,1,1,1
1,1,1,1,1,1,-1.333201,0,0,1
1,5,1,2,,1,-7.671762,1,0,0
2,1,1,1,1,1,-1.76039,0,0,1
1,1,1,0,4,2,-0.2965593,0,2,0
1,1,1,1,1,1,-1.86331,0,0,1
2,1,1,1,4,1,1.303992,0,0,1
2,1,1,1,1,1,-3.836864,0,0,1
1,1,1,2,1,1,-3.26711,0,0,1
2,1,1,1,1,1,0.004811,0,0,1
1,1,1,2,1,1,-1.83121,0,2,1
1,1,1,1,1,1,1.481389,0,2,1
2,1,1,2,1,1,-0.8952916,0,0,1
1,1,1,2,1,1,-1.220358,0,0,1
1,1,1,0,1,1,4.405336,0,0,1
2,2,1,2,1,1,-5.836322,0,0,0
1,1,1,2,1,2,-3.493834,0,2,0
2,1,1,1,2,1,-4.691201,1,0,1
1,1,1,0,2,1,-4.583838,0,1,1
1,1,1,2,1,1,3.941914,0,0,1
2,1,1,1,1,1,-2.729081,1,0,1
1,1,1,2,2,1,-3.141154,0,0,1
1,1,1,1,1,1,-0.6776466,1,0,1
1,2,1,2,2,1,-0.6352348,1,1,0
1,1,1,2,1,1,0.1527123,0,0,1
2,1,1,1,1,1,-6.137251,0,0,1
2,1,1,1,2,1,-1.526463,0,0,1
2,2,1,0,,2,-12.57767,1,0,1
2,1,1,1,1,1,-0.5101459,0,0,1
1,2,1,1,4,1,-1.987686,0,0,0
2,1,1,1,2,1,0.7795994,0,0,1
1,1,1,0,1,1,5.472495,0,0,1
2,1,1,0,,1,-6.711996,0,0,1
2,1,1,1,2,1,-4.805248,0,0,1
2,2,1,1,1,1,-3.427748,0,0,0
1,2,1,0,,2,-3.599636,0,0,1
2,3,1,1,2,1,-3.631686,0,0,0
1,1,1,2,2,1,-10.12463,1,0,1
1,2,1,0,1,1,-3.130913,0,2,0
1,1,1,1,2,1,-2.439507,1,0,1
1,2,1,2,1,2,-6.108068,0,2,1
1,1,1,2,1,1,-1.047656,0,0,1
2,1,1,1,2,1,-0.8590112,1,0,1
2,3,1,1,1,1,-4.575775,0,2,0
2,1,1,1,,1,0.4933306,0,0,1
2,1,1,1,1,1,-3.235753,0,0,1
2,1,1,1,1,1,0.1687903,0,2,1
2,1,1,1,1,1,1.667412,0,0,1
2,2,1,1,1,1,-3.8374,0,2,0
1,1,1,1,4,1,-7.420372,0,0,1
1,1,1,2,2,1,-0.6972668,0,0,1
2,1,1,2,1,2,-5.992856,0,0,0
1,1,1,2,1,1,-2.062569,0,0,1
1,2,1,1,1,1,-2.700813,0,0,0
1,2,1,1,2,1,-2.256782,0,0,0
1,1,1,1,1,1,1.40115,0,0,1
1,1,1,0,1,1,-4.35151,0,0,1
2,2,1,1,4,2,-6.275369,0,0,1
2,1,1,2,,1,-7.155281,0,0,1
1,1,1,1,3,1,-2.963243,1,0,1
2,1,1,2,1,1,-6.569636,0,0,1
1,1,1,0,,1,-3.594061,0,0,1
1,1,1,1,1,1,-1.718623,0,2,1
2,1,1,2,,1,1.904945,0,0,1
2,1,1,1,4,1,-8.65301,1,0,1
1,2,1,2,4,1,-3.077702,0,0,0
2,1,1,1,2,1,0.2633445,0,0,1
1,1,1,1,,1,0.5365694,1,0,1
1,1,1,1,1,1,-1.628163,1,0,1
2,1,1,2,1,1,-7.674317,0,0,1
2,1,1,2,,1,-1.052204,0,0,1
2,2,1,1,1,2,-7.727335,0,0,1
2,1,1,1,2,1,0.9193573,0,0,1
2,1,1,1,,1,-1.562743,1,0,1
1,1,1,1,2,1,-1.935159,0,0,1
1,1,1,1,1,1,-0.3837645,0,2,1
2,1,1,1,2,1,0.7209663,0,0,1
1,1,1,1,1,1,-0.8462782,0,0,1
2,1,1,2,1,1,-1.380592,0,0,1
2,1,1,0,1,1,0.3940618,0,0,1
2,1,1,1,1,1,-5.463806,0,0,1
2,1,1,1,1,1,-1.826656,0,2,1
1,1,1,1,1,1,-2.265326,0,0,1
1,1,1,1,2,1,-0.9890027,1,0,1
2,1,1,1,1,1,2.983533,1,0,1
1,1,1,1,1,1,1.557347,0,0,1
1,1,1,1,1,1,1.243094,0,0,1
2,1,1,2,1,1,-0.7004902,0,0,1
1,1,1,1,2,2,-4.412458,1,0,0
1,1,1,2,1,1,-1.801108,0,0,1
2,1,1,2,1,1,-3.068422,0,2,1
2,3,1,1,1,1,-9.423362,0,0,0
2,2,1,1,1,1,-3.163035,0,0,0
1,1,1,1,1,1,-1.993556,0,0,1
1,1,1,1,1,1,-6.976845,0,0,1
2,1,1,1,1,1,-0.9537233,0,0,1
2,2,1,1,,1,-1.165738,0,0,0
1,1,1,1,1,1,0.8356771,0,0,1
1,1,1,1,1,1,0.0606737,0,0,1
1,2,1,0,,2,-12.47055,0,0,1
1,1,1,1,2,1,0.7587141,0,0,1
2,1,1,1,1,1,-5.32785,0,0,1
2,2,1,1,1,1,-4.820176,0,2,0
1,2,1,2,2,1,-2.191061,0,0,0
2,1,1,1,1,1,-1.492939,1,0,1
1,1,1,2,1,1,0.9304172,0,0,1
2,1,1,1,1,1,-0.42659,0,0,1
2,2,1,1,1,1,-7.482405,0,0,0
2,1,1,2,,1,-8.354495,1,0,1
1,1,1,1,1,1,0.056818,0,0,1
1,1,1,2,2,1,-1.081256,0,0,1
1,1,1,2,1,1,-2.725624,0,0,1
1,1,1,1,1,1,-4.809515,0,0,1
1,1,1,2,1,2,-3.699547,0,0,0
1,2,1,2,1,1,-2.302364,0,0,0
1,2,1,1,1,1,-6.212394,0,0,0
1,2,1,2,2,2,-11.15021,1,2,1
2,1,1,1,1,1,1.132585,0,0,1
2,1,1,1,2,1,-1.647892,0,0,1
1,1,1,2,1,1,0.2523656,1,0,1
1,1,1,1,1,1,2.123241,0,0,1
2,1,1,1,1,1,-5.413322,0,0,1
1,1,1,1,2,1,-0.1599832,0,0,1
2,2,1,1,2,2,-11.46496,1,2,1
1,1,1,2,1,1,0.2812057,0,0,1
2,1,1,2,1,1,0.957583,0,0,1
1,2,1,1,1,1,-6.494763,0,2,0
1,1,1,2,1,1,-4.90523,0,0,1
1,1,1,0,,1,-2.114552,0,0,1
2,3,1,1,3,1,-5.403701,0,0,0
2,2,1,0,2,3,-6.683745,1,1,0
1,1,1,2,1,1,-2.617795,0,0,1
1,2,1,2,2,1,-6.200181,0,2,0
1,2,1,2,1,2,-7.926849,0,2,1
1,1,1,2,2,1,-1.134087,1,0,1
2,1,1,2,1,1,-0.8688099,0,0,1
2,2,1,1,1,3,-6.296114,0,2,0
2,1,1,1,,1,-1.201865,0,0,1
2,2,1,1,1,1,-4.132707,0,2,0
1,2,1,1,1,1,-1.637489,0,0,0
2,1,1,2,1,1,-2.171862,0,0,1
2,1,1,2,1,1,-5.283548,0,0,1
2,1,1,2,1,1,2.231981,0,2,1
2,1,1,2,1,1,-4.741264,0,0,1
1,1,1,1,,1,-1.942653,0,0,1
1,1,1,1,,1,-2.78242,0,0,1
1,1,1,1,1,1,0.065397,0,0,1
2,2,1,0,,1,-3.736655,1,0,0
1,1,1,0,3,2,-8.677787,1,0,0
2,1,1,1,1,1,-9.006129,0,0,1
2,1,1,2,1,1,-1.429578,0,0,1
1,3,1,1,2,2,-6.069637,0,2,0
2,1,1,1,2,1,-2.283548,0,0,1
2,1,1,1,1,2,-6.104032,0,0,0
2,1,1,2,1,1,3.324895,0,0,1
1,1,1,1,1,1,-3.577702,0,0,1
1,1,1,1,1,1,-3.448589,0,0,1
2,1,1,1,1,1,-5.699581,0,0,1
2,1,1,2,2,1,3.91521,0,0,1
2,1,1,1,1,1,-4.538569,0,0,1
1,2,1,1,4,1,-2.343478,0,0,0
1,1,1,1,1,1,0.1007025,0,0,1
1,1,1,0,,1,2.727766,1,0,1
1,2,1,2,1,1,-4.370606,0,0,0
1,3,1,1,3,1,-6.879776,0,0,0
2,1,1,1,1,1,3.29951,0,0,1
1,1,1,2,2,1,-0.6587238,1,0,1
2,2,1,1,2,3,-11.88585,0,0,0
1,1,1,0,1,1,-8.671228,0,0,1
2,1,1,1,1,1,-3.437578,0,0,1
1,1,1,0,1,1,-0.8434777,0,0,1
1,2,1,1,2,1,-4.334884,0,0,0
1,1,1,1,1,2,-4.14394,0,2,0
2,3,1,2,4,1,-3.452467,0,0,0
1,1,1,1,2,1,-1.209547,1,0,1
1,1,1,0,,1,-4.69477,0,0,1
1,1,1,1,1,1,-3.83291,0,0,1
2,1,1,1,1,1,-2.145344,0,0,1
2,2,1,1,1,1,-5.21981,0,0,0
1,2,1,2,1,1,-4.480858,0,0,0
1,1,1,2,1,1,0.1240625,0,2,1
1,1,1,0,1,1,-1.256906,0,0,1
1,1,1,0,,1,-0.5651262,0,0,1
2,1,1,2,1,1,0.2734309,0,0,1
1,1,1,1,1,1,-4.539066,0,0,1
2,2,1,1,1,1,-3.737386,0,0,0
1,1,1,1,1,1,-1.767068,0,2,1
1,1,1,2,1,1,2.127221,0,2,1
2,1,1,2,1,1,-1.584902,0,0,1
2,1,1,1,1,1,-0.6870997,0,0,1
1,2,1,1,2,1,-3.268271,0,0,0
1,2,1,0,3,1,-2.639268,0,0,0
1,1,1,2,1,1,-1.965343,0,2,1
1,2,1,2,2,1,-3.237302,0,0,0
2,1,1,1,1,1,-2.520899,0,0,1
1,1,1,1,1,2,-6.264801,0,0,0
2,1,1,2,1,1,-3.306164,0,2,1
1,1,1,1,4,1,-7.98548,0,0,1
2,1,1,1,1,1,-5.202653,0,0,1
1,1,1,0,2,1,0.5965724,0,0,1
2,2,1,1,1,1,-3.379961,0,0,0
2,1,1,2,1,1,-5.789645,0,0,1
2,1,1,1,2,1,-0.7893497,0,0,1
2,1,1,2,1,1,-5.010518,0,0,1
1,1,1,2,2,1,-1.948411,0,0,1
2,1,1,1,1,1,-3.450845,0,0,1
2,2,1,1,1,1,-6.124248,0,0,0
1,1,1,1,,1,0.7993867,0,0,1
1,1,1,2,1,1,-3.211478,0,0,1
2,1,1,1,1,1,0.6252261,0,0,1
2,1,1,2,1,1,-1.633527,0,0,1
1,1,1,1,1,1,-4.872756,0,0,1
1,2,1,1,1,1,-8.210649,0,0,0
1,1,1,2,1,1,-0.1766334,0,0,1
2,1,1,2,1,1,-1.691061,0,0,1
2,1,1,1,1,1,-0.9431434,0,0,1
1,1,1,2,1,1,0.0582293,0,0,1
1,1,1,0,2,1,-1.362626,0,0,1
1,5,1,0,1,1,-3.832581,0,1,0
2,1,1,2,1,1,0.5352049,0,0,1
2,2,1,2,2,1,-1.767784,0,2,0
2,2,1,1,1,1,-8.862658,0,0,0
2,1,1,2,1,1,0.988832,0,0,1
2,2,1,2,2,1,-9.246151,0,0,0
1,1,1,2,1,1,-0.5164671,0,0,1
2,1,1,1,2,1,-0.0836253,0,2,1
1,1,1,1,1,1,1.035205,0,0,1
2,1,1,1,1,1,-4.979836,0,0,1
1,1,1,2,1,1,-3.791484,0,0,1
2,1,1,1,1,1,-1.83655,0,0,1
1,1,1,1,1,1,1.12138,0,0,1
2,1,1,1,1,1,-3.577969,0,0,1
1,2,1,1,2,1,-3.629484,0,0,0
1,1,1,2,1,1,2.059835,0,0,1
2,2,1,2,3,1,-8.115045,0,0,0
2,1,1,1,1,1,0.2801905,0,0,1
1,1,1,0,2,1,-2.097099,0,2,1
2,1,1,1,1,1,0.5191417,0,0,1
1,1,1,1,,1,-3.115963,0,0,1
1,1,1,2,2,1,-3.260301,1,0,1
1,1,1,2,1,1,0.1429694,0,0,1
1,1,1,1,1,1,-2.715057,0,0,1
1,1,1,1,1,1,-0.3453392,0,0,1
2,1,1,1,1,1,-0.1464999,0,0,1
1,2,1,1,2,2,-1.237185,0,2,1
2,1,1,2,1,1,-0.8951001,0,0,1
2,1,1,0,1,1,0.8818425,0,0,1
1,1,1,0,1,1,-0.2569057,0,0,1
2,1,1,1,,1,-6.719895,1,0,1
1,1,1,2,1,1,0.9439855,0,0,1
1,1,1,1,1,1,2.169614,0,0,1
2,1,1,1,1,1,-7.270445,0,0,1
2,1,1,2,2,2,-1.995635,0,0,0
2,1,1,0,1,1,-4.584631,0,0,1
2,1,1,1,1,1,1.383186,0,0,1
2,1,1,2,1,1,-2.201029,0,2,1
1,1,1,1,,1,-4.251867,1,0,1
2,1,1,1,1,1,0.6055833,0,0,1
1,1,1,1,1,1,-2.077146,0,0,1
1,1,1,0,,1,1.550421,0,1,1
1,2,1,2,,1,-2.353734,1,0,0
2,1,1,1,1,1,-0.4731967,0,0,1
1,1,1,0,1,1,0.932544,0,0,1
2,2,1,1,2,1,-1.370174,0,0,0
2,2,1,1,,1,-2.25027,1,0,0
2,1,1,1,1,1,-1.539762,0,0,1
2,2,1,0,1,1,-3.229081,0,0,0
1,1,1,1,4,2,-4.293065,0,0,0
2,1,1,1,,1,-1.297634,0,0,1
1,2,1,2,1,2,-6.226828,1,2,1
1,1,1,1,1,1,1.422033,0,0,1
2,1,1,2,1,1,2.386202,0,0,1
2,1,1,1,1,1,-4.533282,0,0,1
1,1,1,1,1,1,-3.957857,0,0,1
1,1,1,2,1,1,-3.881594,0,0,1
2,1,1,1,1,1,-2.91989,0,0,1
2,1,1,1,2,1,-0.071481,0,0,1
2,1,1,1,1,1,0.9517007,0,0,1
1,1,1,0,,1,-7.473462,0,0,1
2,1,1,1,1,1,-0.340699,0,0,1
1,2,1,0,2,1,-1.90908,0,1,0
1,2,1,1,1,1,-9.43034,0,2,0
2,1,1,1,1,1,1.837213,0,2,1
2,1,1,2,1,1,4.028964,0,0,1
2,1,1,2,1,1,-2.758453,0,0,1
2,1,1,1,1,1,-2.774433,0,0,1
1,1,1,2,2,1,-2.849861,0,0,1
2,2,1,0,1,1,-5.48389,0,0,0
1,2,1,2,2,1,-5.319971,1,0,0
1,1,1,2,1,1,1.789325,0,2,1
2,1,1,1,1,1,-4.478539,0,0,1
1,3,1,2,2,1,-5.474737,0,2,0
1,1,1,2,1,1,-1.560907,0,2,1
2,1,1,1,1,1,-0.2362657,0,0,1
1,1,1,1,1,1,-0.6816044,0,0,1
1,1,1,1,4,1,-5.354836,0,0,1
1,1,1,2,1,1,-1.870606,0,0,1
1,2,1,1,1,1,-3.58479,0,0,0
1,2,1,1,2,1,-6.432752,0,0,0
2,1,1,2,1,1,-5.544577,0,2,1
1,1,1,1,1,1,-3.416898,0,2,1
2,1,1,1,1,1,-6.887605,0,0,1
2,1,1,1,1,1,-0.9703616,0,0,1
2,1,1,1,1,1,-2.233608,0,2,1
2,1,1,1,1,1,-0.8502121,0,0,1
2,1,1,1,1,1,0.8696837,0,2,1
2,1,1,1,1,1,1.401498,0,0,1
2,1,1,2,1,1,-3.752672,0,0,1
1,1,1,2,1,1,0.6885669,0,0,1
1,1,1,2,1,1,-3.987003,0,2,1
1,1,1,0,2,1,-3.963288,1,0,1
2,1,1,1,1,1,-6.805315,0,0,1
1,1,1,2,2,1,-1.777666,0,0,1
1,1,1,1,1,1,-1.905229,0,0,1
1,2,1,2,2,2,-7.089888,1,0,1
1,1,1,1,2,1,-0.3035661,0,0,1
1,1,1,1,,1,-5.135493,0,0,1
1,1,1,2,1,1,-5.505264,0,0,1
1,1,1,1,2,1,0.8840368,0,0,1
1,1,1,2,1,1,0.0161605,0,0,1
1,1,1,0,2,1,-0.5101182,1,0,1
1,1,1,2,1,1,0.0652957,0,0,1
1,1,1,2,2,1,-5.214251,1,0,1
2,1,1,1,2,1,0.5534172,0,0,1
1,1,1,1,1,1,-2.973581,0,0,1
1,2,1,1,1,1,-4.050366,0,0,0
1,1,1,0,2,1,-3.895894,1,0,1
2,1,1,2,1,1,3.2113,0,0,1
1,3,2,1,1,1,-2.783831,0,0,0
1,1,2,1,1,2,-1.972494,0,2,0
1,1,2,1,1,1,0.763082,1,0,1
2,2,2,1,2,1,1.361951,0,2,0
2,2,2,1,1,2,-2.911907,0,2,1
2,1,2,2,3,1,1.793408,1,0,1
1,5,2,0,4,1,-2.478538,0,0,0
1,1,2,2,,1,-0.3794479,1,0,1
2,1,2,1,2,1,0.4224683,0,0,1
1,1,2,1,2,1,2.870781,0,2,1
1,1,2,2,2,1,4.437346,1,0,1
1,2,2,1,1,1,-1.077349,0,2,0
1,1,2,1,2,1,1.221209,0,0,1
1,2,2,1,2,1,-1.965322,0,2,0
1,2,2,2,1,1,-3.10615,0,2,0
1,3,2,2,1,1,-1.029346,0,0,0
1,1,2,2,1,1,-0.9513454,0,0,1
1,1,2,1,1,1,5.430387,0,0,1
2,1,2,2,1,1,0.927804,0,0,1
1,1,2,1,1,1,4.21167,0,0,1
1,3,2,2,1,2,-2.495066,0,2,0
1,1,2,1,,1,-0.59112,1,0,1
2,1,2,2,2,1,0.8447757,1,0,1
2,1,2,1,,1,3.467402,1,0,1
1,2,2,2,2,3,-6.302674,1,2,0
2,1,2,1,2,1,4.504365,0,0,1
2,1,2,1,1,1,1.034519,0,2,1
2,3,2,2,3,1,-2.562655,0,0,0
2,1,2,1,1,1,-0.4216154,0,2,1
2,1,2,1,1,1,3.311378,0,2,1
2,1,2,1,1,1,2.364723,0,0,1
2,5,2,2,3,3,-9.510791,0,0,0
1,1,2,1,1,1,1.99167,0,0,1
1,1,2,1,2,1,2.241335,0,0,1
1,1,2,1,,2,-0.7762456,0,2,0
2,1,2,1,1,2,-1.531061,0,0,0
1,1,2,2,1,1,0.8129003,0,0,1
2,1,2,1,1,1,2.424983,0,0,1
1,5,2,0,4,1,-3.264854,0,0,0
2,1,2,2,1,1,1.277889,0,2,1
1,1,2,2,1,1,2.559286,1,0,1
2,1,2,1,2,1,3.553417,1,0,1
2,1,2,1,1,1,0.6762031,0,0,1
1,1,2,2,1,1,-0.3570306,0,0,1
2,2,2,2,2,1,1.080722,1,0,0
1,1,2,1,1,1,5.696831,0,0,1
1,3,2,2,1,1,-2.604244,0,0,0
2,1,2,2,2,1,3.98227,0,0,1
2,1,2,2,2,1,0.4645977,0,2,1
